event_time,order_id,id,category_id,Product,brand,price,user_id
2020-04-29 13:55:16 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.bedroom.pillow,rastar,3.45,1515915625441990000
2020-04-29 13:59:37 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,steelseries,92.57,1515915625441990000
2020-04-29 14:01:03 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.kettle,philips,32.38,1515915625441990000
2020-04-29 14:01:03 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.notebook,microlab,27.75,1515915625441990000
2020-04-29 14:02:43 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.telephone,nokia,22.89,1515915625441990000
2020-04-29 14:10:27 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.vacuum,thomas,15.02,1515915625441990000
2020-04-29 14:14:38 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,trust,7.38,1515915625441990000
2020-04-29 14:17:49 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.water_heater,ariston,118.03,1515915625441990000
2020-04-29 14:17:53 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.living_room.shelving,fissman,8.1,1515915625441990000
2020-04-29 14:18:16 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,huawei,254.61,1515915625441990000
2020-04-29 14:19:11 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.personal.hair_cutter,philips,46.27,1515915625441990000
2020-04-29 14:19:11 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,samsung,115.72,1515915625441990000
2020-04-29 14:19:11 UTC,2294359932054530000,1515966223509080000,2268105426648170000,accessories.bag,samsung,53.22,1515915625441990000
2020-04-29 14:19:23 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,samsung,81,1515915625441990000
2020-04-29 14:20:57 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.components.cooler,ship,6.23,1515915625441990000
2020-04-29 14:25:07 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.vacuum,samsung,69.42,1515915625441990000
2020-04-29 14:27:40 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,hyperx,43.96,1515915625441990000
2020-04-29 14:31:32 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,bloody,25.44,1515915625441990000
2020-04-29 14:40:56 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.joystick,sony,57.85,1515915625441990000
2020-04-29 14:41:04 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,samsung,300.9,1515915625441990000
2020-04-29 14:41:49 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.printer,hp,152.52,1515915625441990000
2020-04-29 14:47:49 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.telephone,nokia,22.89,1515915625441990000
2020-04-29 14:48:45 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.network.router,tp-link,23.13,1515915625441990000
2020-04-29 14:51:30 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.blender,maxwell,23.13,1515915625441990000
2020-04-29 14:54:04 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.components.hdd,toshiba,67.8,1515915625441990000
2020-04-29 14:54:58 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.components.cooler,hp,2.99,1515915625441990000
2020-04-29 14:57:11 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,samsung,196.27,1515915625441990000
2020-04-29 14:59:54 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,honor,23.13,1515915625441990000
2020-04-29 15:00:35 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,samsung,161.78,1515915625441990000
2020-04-29 15:00:46 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.personal.hair_cutter,philips,85.63,1515915625441990000
2020-04-29 15:13:14 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,apple,242.8,1515915625441990000
2020-04-29 15:15:11 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.personal.scales,vitek,9.24,1515915625441990000
2020-04-29 15:15:36 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.hood,samsung,266.18,1515915625441990000
2020-04-29 15:15:47 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.personal.scales,ava,11.55,1515915625441990000
2020-04-29 15:21:09 UTC,2294359932054530000,1515966223509080000,2268105426648170000,accessories.bag,samsung,32.38,1515915625441990000
2020-04-29 15:24:51 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,apple,208.31,1515915625441990000
2020-04-29 15:27:05 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.tablet,samsung,162.01,1515915625441990000
2020-04-29 15:29:49 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.components.cooler,ship,9.24,1515915625441990000
2020-04-29 15:31:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.kettle,vitek,18.5,1515915625441990000
2020-04-29 15:33:46 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.living_room.shelving,fissman,7.99,1515915625441990000
2020-04-29 15:35:16 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,x-game,8.08,1515915625441990000
2020-04-29 15:42:49 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.tablet,samsung,208.31,1515915625441990000
2020-04-29 15:48:07 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,samsung,104.14,1515915625441990000
2020-04-29 15:49:49 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.clocks,samsung,324.05,1515915625441990000
2020-04-29 15:53:38 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.video.tv,lg,370.35,1515915625441990000
2020-04-29 15:54:28 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.network.router,tp-link,31.23,1515915625441990000
2020-04-29 15:54:43 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.ironing_board,perilla,54.61,1515915625441990000
2020-04-29 15:55:33 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.joystick,xbox,194.42,1515915625441990000
2020-04-29 15:55:43 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.components.cooler,ship,9.24,1515915625441990000
2020-04-29 15:58:31 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.kettle,redmond,37.01,1515915625441990000
2020-04-29 16:04:48 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.blender,redmond,81,1515915625441990000
2020-04-29 16:05:36 UTC,2294359932054530000,1515966223509080000,2268105426648170000,apparel.glove,xbox,335.63,1515915625441990000
2020-04-29 16:08:42 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.telephone,panasonic,37.01,1515915625441990000
2020-04-29 16:11:15 UTC,2294359932054530000,1515966223509080000,2268105426648170000,stationery.battery,varta,2.08,1515915625441990000
2020-04-29 16:12:54 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,bloody,34.7,1515915625441990000
2020-04-29 16:13:39 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,huawei,127.29,1515915625441990000
2020-04-29 16:16:50 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.refrigerators,beko,231.46,1515915625441990000
2020-04-29 16:24:02 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.water_heater,ariston,118.03,1515915625441990000
2020-04-29 16:24:14 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,jbl,53.22,1515915625441990000
2020-04-29 16:24:36 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.vacuum,samsung,85.63,1515915625441990000
2020-04-29 16:24:36 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.kettle,redmond,37.01,1515915625441990000
2020-04-29 16:34:31 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,samsung,161.78,1515915625441990000
2020-04-29 16:42:34 UTC,2294359932054530000,1515966223509080000,2268105426648170000,construction.tools.screw,samsung,11.55,1515915625441990000
2020-04-29 16:44:30 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,xiaomi,25.44,1515915625441990000
2020-04-29 16:55:02 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,polaris,23.36,1515915625441990000
2020-04-29 16:55:02 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.blender,moulinex,64.79,1515915625441990000
2020-04-29 16:57:26 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,rondell,104.14,1515915625441990000
2020-04-29 16:57:26 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.bedroom.bed,muljhtidom,2.99,1515915625441990000
2020-04-29 16:57:26 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.living_room.shelving,muljhtidom,6.92,1515915625441990000
2020-04-29 16:57:52 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.keyboard,logitech,37.01,1515915625441990000
2020-04-29 17:04:39 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,genius,5.76,1515915625441990000
2020-04-29 17:05:53 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,samsung,532.38,1515915625441990000
2020-04-29 17:07:29 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.components.hdd,samsung,138.87,1515915625441990000
2020-04-29 17:07:42 UTC,2294359932054530000,1515966223509080000,2268105426648170000,stationery.cartrige,hp,13.87,1515915625441990000
2020-04-29 17:07:42 UTC,2294359932054530000,1515966223509080000,2268105426648170000,stationery.cartrige,hp,13.87,1515915625441990000
2020-04-29 17:08:31 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.notebook,asus,289.33,1515915625441990000
2020-04-29 17:14:33 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.iron,maxwell,13.87,1515915625441990000
2020-04-29 17:25:44 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.air_conditioner,beko,196.74,1515915625441990000
2020-04-29 17:30:12 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,xiaomi,25.44,1515915625441990000
2020-04-29 17:31:50 UTC,2294359932054530000,1515966223509080000,2268105426648170000,construction.tools.screw,sbs,2.29,1515915625441990000
2020-04-29 17:41:08 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.blender,braun,138.87,1515915625441990000
2020-04-29 17:42:03 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.grill,tefal,78.68,1515915625441990000
2020-04-29 17:51:15 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.microwave,ava,43.96,1515915625441990000
2020-04-29 17:52:37 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,apple,1433.54,1515915625441990000
2020-04-29 17:55:12 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.components.cpu,kenwood,416.64,1515915625441990000
2020-04-29 17:55:23 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,hyperx,43.96,1515915625441990000
2020-04-29 17:55:59 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,huawei,416.64,1515915625441990000
2020-04-29 17:55:59 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,sony,18.5,1515915625441990000
2020-04-29 17:58:22 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.video.tv,samsung,925.9,1515915625441990000
2020-04-29 18:08:02 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.network.router,tp-link,27.75,1515915625441990000
2020-04-29 18:12:11 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,samsung,8.08,1515915625441990000
2020-04-29 18:18:01 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.living_room.shelving,muljhtidom,6,1515915625441990000
2020-04-29 18:30:53 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.network.router,altel,57.85,1515915625441990000
2020-04-29 18:31:59 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,hyperx,69.42,1515915625441990000
2020-04-29 18:31:59 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,hyperx,16.18,1515915625441990000
2020-04-29 18:31:59 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.keyboard,hyperx,129.61,1515915625441990000
2020-04-29 18:36:15 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,samsung,81,1515915625441990000
2020-04-29 18:41:32 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.personal.hair_cutter,philips,53.22,1515915625441990000
2020-04-29 18:55:27 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.smartphone,samsung,856.46,1515915625441990000
2020-04-29 18:57:10 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.monitor,lg,121.5,1515915625441990000
2020-04-29 19:10:02 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.audio.headphone,jbl,10.86,1515915625441990000
2020-04-29 19:15:02 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.living_room.shelving,apollo,6.92,1515915625441990000
2020-04-29 19:15:02 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.mixer,maxwell,16.18,1515915625441990000
2020-04-29 19:36:24 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,logitech,77.52,1515915625441990000
2020-04-29 19:37:49 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.air_conditioner,ava,173.59,1515915625441990000
2020-04-29 19:51:58 UTC,2294359932054530000,1515966223509080000,2268105426648170000,electronics.video.tv,lg,416.64,1515915625441990000
2020-04-29 19:51:58 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.air_conditioner,beko,231.46,1515915625441990000
2020-04-29 19:51:58 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.air_conditioner,lg,347.2,1515915625441990000
2020-04-29 19:55:10 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.keyboard,trust,18.5,1515915625441990000
2020-04-29 20:11:24 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.notebook,microlab,27.75,1515915625441990000
2020-04-29 20:15:42 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.air_conditioner,lg,810.16,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.water_heater,thermex,111.09,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,philips,69.42,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.personal.massager,gezatone,23.13,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.mixer,bosch,90.25,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.personal.massager,polaris,21.97,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.vacuum,bosch,101.83,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,tefal,28.91,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,tefal,25.44,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,tefal,41.64,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,berghoff,76.37,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,tefal,62.48,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.toster,bosch,60.16,1515915625441990000
2020-04-29 20:22:21 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.living_room.shelving,inhouse,17.34,1515915625441990000
2020-04-29 20:41:41 UTC,2294359932054530000,1515966223509080000,2268105426648170000,computers.peripherals.mouse,delux,5.07,1515915625441990000
2020-04-29 20:41:41 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.living_room.shelving,muljhtidom,6.92,1515915625441990000
2020-04-29 20:50:08 UTC,2294359932054530000,1515966223509080000,2268105426648170000,furniture.kitchen.table,philips,64.79,1515915625441990000
2020-04-29 21:02:59 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.kitchen.kettle,polaris,53.22,1515915625441990000
2020-04-29 21:21:19 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.fan,polaris,20.81,1515915625441990000
2020-04-29 21:21:19 UTC,2294359932054530000,1515966223509080000,2268105426648170000,appliances.environment.water_heater,thermex,111.09,1515915625441990000
